OrderDate,StockDate,OrderNumber,ProductKey,CustomerKey,TerritoryKey,OrderLineItem,OrderQuantity,State
9/26/2023,9/26/2022,SO5831,688,1388,2,1,6,Washington
9/26/2023,9/26/2022,SO5832,1497,1388,2,3,5,Washington
9/26/2023,9/26/2022,SO5833,1699,1388,2,2,4,Washington
9/26/2023,9/26/2022,SO5834,1742,1509,3,1,1,Iowa
9/26/2023,9/26/2022,SO5835,1288,1450,4,1,3,California
9/26/2023,9/26/2022,SO5836,786,1450,4,1,3,California
9/26/2023,9/26/2022,SO5837,861,1450,4,2,5,California
9/26/2023,9/26/2022,SO5838,790,1450,4,1,5,California
9/26/2023,9/26/2022,SO5839,1858,1318,4,4,2,California
9/26/2023,9/26/2022,SO5840,1643,1651,5,2,3,Florida
9/26/2023,9/26/2022,SO5841,1446,1259,4,1,2,Texas
9/26/2023,9/26/2022,SO5842,1859,1582,4,3,2,Texas
9/26/2023,9/26/2022,SO5843,1256,1582,4,5,5,Texas
9/26/2023,9/26/2022,SO5844,1079,1291,4,1,2,Texas
9/27/2023,9/27/2022,SO5845,1547,1373,4,2,7,Texas
9/27/2023,9/27/2022,SO5846,410,1212,3,1,3,Ohio
9/27/2023,9/27/2022,SO5847,1186,1861,2,3,2,Washington
9/27/2023,9/27/2022,SO5848,708,1429,5,1,3,Georgia
9/27/2023,9/27/2022,SO5849,303,1429,5,1,3,Georgia
9/28/2023,9/28/2022,SO5850,943,1222,3,1,4,Illinois
9/29/2023,9/29/2022,SO5851,196,1249,2,3,4,Pennsylvania
9/29/2023,9/29/2022,SO5852,1860,1530,3,2,7,Indiana
9/29/2023,9/29/2022,SO5853,268,1455,4,4,1,California
9/29/2023,9/29/2022,SO5854,1721,1564,5,1,3,Alabama
9/29/2023,9/29/2022,SO5855,803,1564,5,2,3,Alabama
9/29/2023,9/29/2022,SO5856,1338,1564,5,1,9,Alabama
9/29/2023,9/29/2022,SO5857,977,1335,4,1,5,California
9/29/2023,9/29/2022,SO5858,145,1641,4,2,4,Arizona
9/29/2023,9/29/2022,SO5859,488,1513,1,1,3,Oregon
9/29/2023,9/29/2022,SO5860,407,1705,4,3,1,California
9/30/2023,9/30/2022,SO5861,174,1442,3,4,2,Illinois
9/30/2023,9/30/2022,SO5862,129,1329,2,5,5,New York
10/1/2023,10/1/2022,SO5863,195,1212,4,2,4,California
10/1/2023,10/1/2022,SO5864,604,1210,3,1,2,Indiana
10/1/2023,10/1/2022,SO5865,699,1210,3,2,5,Indiana
10/1/2023,10/1/2022,SO5866,574,1329,2,1,1,New York
10/1/2023,10/1/2022,SO5867,1138,1219,4,4,3,Texas
10/1/2023,10/1/2022,SO5868,472,1219,4,3,1,Texas
10/1/2023,10/1/2022,SO5869,364,1495,5,2,4,Florida
10/1/2023,10/1/2022,SO5870,209,1495,5,1,8,Florida
10/2/2023,10/2/2022,SO5871,909,1760,2,3,3,New York
10/2/2023,10/2/2022,SO5872,913,1231,4,2,6,Arizona
10/2/2023,10/2/2022,SO5873,191,1251,3,1,2,Indiana
10/2/2023,10/2/2022,SO5874,1797,1251,3,1,5,Indiana
10/2/2023,10/2/2022,SO5875,789,1251,3,2,2,Indiana
10/2/2023,10/2/2022,SO5876,933,1251,3,1,7,Indiana
10/2/2023,10/2/2022,SO5877,1708,1251,3,1,2,Indiana
10/3/2023,10/3/2022,SO5878,122,1219,4,2,2,Texas
10/3/2023,10/3/2022,SO5879,1496,1385,2,2,6,New York
10/3/2023,10/3/2022,SO5880,270,1328,4,1,5,Texas
10/3/2023,10/3/2022,SO5881,1012,1308,4,2,2,California
10/3/2023,10/3/2022,SO5882,108,1308,4,3,4,California
10/3/2023,10/3/2022,SO5883,930,1308,4,1,2,California
10/3/2023,10/3/2022,SO5884,242,1308,4,1,2,California
10/4/2023,10/4/2022,SO5885,1205,1326,4,1,7,Texas
10/4/2023,10/4/2022,SO5886,518,1308,1,1,1,Rhode Island
10/4/2023,10/4/2022,SO5887,478,1308,1,2,9,Rhode Island
10/4/2023,10/4/2022,SO5888,1861,1308,1,4,3,Rhode Island
10/4/2023,10/4/2022,SO5889,1701,1207,2,2,2,Maryland
10/4/2023,10/4/2022,SO5890,1231,1323,5,3,3,Florida
10/4/2023,10/4/2022,SO5891,1622,1323,5,1,3,Florida
10/6/2023,10/6/2022,SO5892,973,1304,3,4,5,Oklahoma
10/6/2023,10/6/2022,SO5893,1862,1362,3,3,6,Colorado
10/6/2023,10/6/2022,SO5894,1272,1362,3,2,4,Colorado
10/6/2023,10/6/2022,SO5895,1071,1362,3,1,4,Colorado
10/6/2023,10/6/2022,SO5896,1064,1362,3,5,5,Colorado
10/7/2023,10/7/2022,SO5897,1079,1760,4,4,2,California
10/7/2023,10/7/2022,SO5898,609,1929,2,3,3,Washington
10/7/2023,10/7/2022,SO5899,1234,1306,4,2,2,California
10/7/2023,10/7/2022,SO5900,1560,1499,2,1,2,Pennsylvania
10/7/2023,10/7/2022,SO5901,113,1202,2,2,12,Washington
10/8/2023,10/8/2022,SO5902,1628,1444,4,3,8,Texas
10/8/2023,10/8/2022,SO5903,806,1464,4,1,2,California
10/8/2023,10/8/2022,SO5904,1534,1384,4,3,6,Texas
10/8/2023,10/8/2022,SO5905,1863,1640,3,4,5,North Carolina
10/9/2023,10/9/2022,SO5906,1302,1213,3,5,4,Ohio
10/9/2023,10/9/2022,SO5907,359,1657,2,2,4,Pennsylvania
10/9/2023,10/9/2022,SO5908,612,1657,2,1,4,Pennsylvania
10/9/2023,10/9/2022,SO5909,1142,1205,4,1,1,Arizona
10/9/2023,10/9/2022,SO5910,1546,1205,4,2,2,Arizona
10/10/2023,10/10/2022,SO5911,378,1215,3,3,2,North Carolina
10/10/2023,10/10/2022,SO5912,576,1215,3,1,3,North Carolina
10/10/2023,10/10/2022,SO5913,1864,1434,3,2,3,Colorado
10/10/2023,10/10/2022,SO5914,686,1434,3,2,1,Colorado
10/10/2023,10/10/2022,SO5915,1518,1434,3,3,1,Colorado
10/10/2023,10/10/2022,SO5916,1857,1694,4,1,4,Texas
10/10/2023,10/10/2022,SO5917,310,1694,4,2,2,Texas
10/11/2023,10/11/2022,SO5918,292,1385,3,1,2,Illinois
10/11/2023,10/11/2022,SO5919,1540,1385,3,3,3,Illinois
10/13/2023,10/13/2022,SO5920,160,1364,4,2,3,California
10/13/2023,10/13/2022,SO5921,1386,1364,4,4,1,California
10/13/2023,10/13/2022,SO5922,1338,1364,4,1,4,California
10/13/2023,10/13/2022,SO5923,890,1364,4,4,2,California
10/13/2023,10/13/2022,SO5924,1570,1364,4,2,3,California
10/13/2023,10/13/2022,SO5925,1559,1364,4,1,6,California
10/13/2023,10/13/2022,SO5926,996,1364,4,3,14,California
10/13/2023,10/13/2022,SO5927,677,1679,3,1,5,Colorado
10/13/2023,10/13/2022,SO5928,1785,1679,3,1,3,Colorado
10/13/2023,10/13/2022,SO5929,1401,1476,4,1,3,Texas
10/13/2023,10/13/2022,SO5930,1837,1476,4,2,2,Texas
10/13/2023,10/13/2022,SO5931,1431,1476,4,2,5,Texas
10/13/2023,10/13/2022,SO5932,710,1476,4,1,1,Texas
10/13/2023,10/13/2022,SO5933,364,1476,4,1,7,Texas
10/13/2023,10/13/2022,SO5934,1798,1444,2,2,5,New York
10/13/2023,10/13/2022,SO5935,154,1444,2,3,3,New York
10/13/2023,10/13/2022,SO5936,1276,1444,2,2,2,New York
10/13/2023,10/13/2022,SO5937,1116,1444,2,1,5,New York
10/13/2023,10/13/2022,SO5938,1585,1444,2,2,3,New York
10/14/2023,10/14/2022,SO5939,919,1279,2,1,3,Washington
10/14/2023,10/14/2022,SO5940,1865,1239,3,3,1,North Carolina
10/14/2023,10/14/2022,SO5941,763,1239,3,2,1,North Carolina
10/14/2023,10/14/2022,SO5942,527,1239,3,1,3,North Carolina
10/14/2023,10/14/2022,SO5943,589,1239,3,1,2,North Carolina
10/14/2023,10/14/2022,SO5944,1045,1239,3,2,4,North Carolina
10/14/2023,10/14/2022,SO5945,747,1239,3,1,1,North Carolina
10/14/2023,10/14/2022,SO5946,1527,1337,2,4,7,New York
10/14/2023,10/14/2022,SO5947,1564,1337,2,2,2,New York
10/14/2023,10/14/2022,SO5948,1247,1439,3,3,5,Wisconsin
10/15/2023,10/15/2022,SO5949,1866,1299,4,1,2,Utah
10/15/2023,10/15/2022,SO5950,851,1299,4,2,9,Utah
10/15/2023,10/15/2022,SO5951,446,1299,4,4,5,Utah
10/15/2023,10/15/2022,SO5952,1111,1299,4,1,8,Utah
10/15/2023,10/15/2022,SO5953,665,1233,3,3,7,Oklahoma
10/15/2023,10/15/2022,SO5954,102,1233,3,2,6,Oklahoma
10/15/2023,10/15/2022,SO5955,1294,1233,3,1,3,Oklahoma
10/15/2023,10/15/2022,SO5956,524,1233,3,1,2,Oklahoma
10/15/2023,10/15/2022,SO5957,1841,1233,3,2,1,Oklahoma
10/15/2023,10/15/2022,SO5958,518,1233,3,1,4,Oklahoma
10/15/2023,10/15/2022,SO5959,1457,1287,5,1,7,Virginia
10/15/2023,10/15/2022,SO5960,1759,1287,5,1,6,Virginia
10/15/2023,10/15/2022,SO5961,467,1287,5,2,3,Virginia
10/16/2023,10/16/2022,SO5962,545,1755,2,1,1,New York
10/17/2023,10/17/2022,SO5963,463,1237,4,6,5,California
10/17/2023,10/17/2022,SO5964,1845,1213,4,3,2,California
10/17/2023,10/17/2022,SO5965,955,1336,3,2,3,Missouri
10/17/2023,10/17/2022,SO5966,1648,1336,3,4,7,Missouri
10/17/2023,10/17/2022,SO5967,339,1445,2,1,1,New Jersey
10/17/2023,10/17/2022,SO5968,1766,1445,2,5,1,New Jersey
10/18/2023,10/18/2022,SO5969,516,1385,4,2,5,Arizona
10/20/2023,10/20/2022,SO5970,715,1521,3,1,3,Ohio
10/20/2023,10/20/2022,SO5971,1646,1450,4,2,7,Texas
10/20/2023,10/20/2022,SO5972,179,1450,4,1,4,Texas
10/20/2023,10/20/2022,SO5973,692,1450,4,3,1,Texas
10/20/2023,10/20/2022,SO5974,1438,1255,3,2,6,Michigan
10/20/2023,10/20/2022,SO5975,408,1255,3,4,2,Michigan
10/20/2023,10/20/2022,SO5976,1243,1255,3,1,7,Michigan
10/20/2023,10/20/2022,SO5977,375,1377,4,1,3,California
10/20/2023,10/20/2022,SO5978,563,1671,5,2,5,Virginia
10/20/2023,10/20/2022,SO5979,1734,1222,4,3,4,California
10/21/2023,10/21/2022,SO5980,1548,1213,2,2,4,Connecticut
10/21/2023,10/21/2022,SO5981,589,1213,2,4,2,Connecticut
10/21/2023,10/21/2022,SO5982,889,1213,2,1,7,Connecticut
10/21/2023,10/21/2022,SO5983,1129,1213,2,1,4,Connecticut
10/21/2023,10/21/2022,SO5984,1737,1885,4,2,3,California
10/21/2023,10/21/2022,SO5985,728,1464,4,1,3,California
10/21/2023,10/21/2022,SO5986,1609,1222,2,1,4,Delaware
10/21/2023,10/21/2022,SO5987,766,1509,2,4,6,Maryland
10/21/2023,10/21/2022,SO5988,1053,1313,3,3,8,Ohio
10/21/2023,10/21/2022,SO5989,574,1397,3,1,2,Ohio
10/21/2023,10/21/2022,SO5990,1108,1485,2,2,3,Nevada
10/21/2023,10/21/2022,SO5991,1591,1485,2,1,6,Nevada
10/21/2023,10/21/2022,SO5992,971,1485,2,2,3,Nevada
10/21/2023,10/21/2022,SO5993,1717,1260,3,1,9,Tennessee
10/21/2023,10/21/2022,SO5994,326,1265,4,2,6,Texas
10/21/2023,10/21/2022,SO5995,1047,1301,4,1,3,California
10/21/2023,10/21/2022,SO5996,247,1301,4,4,3,California
10/21/2023,10/21/2022,SO5997,1753,1301,4,2,2,California
10/21/2023,10/21/2022,SO5998,103,1301,4,3,3,California
10/21/2023,10/21/2022,SO5999,568,1264,5,1,2,Florida
10/21/2023,10/21/2022,SO6000,403,1264,5,3,8,Florida
10/22/2023,10/22/2022,SO6001,1488,1384,3,2,5,Michigan
10/22/2023,10/22/2022,SO6002,1753,1234,5,1,4,Virginia
10/22/2023,10/22/2022,SO6003,851,1693,2,2,1,Washington
10/22/2023,10/22/2022,SO6004,632,1693,2,3,3,Washington
10/22/2023,10/22/2022,SO6005,1867,1693,2,4,3,Washington
10/23/2023,10/23/2022,SO6006,896,1250,2,1,10,New York
10/23/2023,10/23/2022,SO6007,1025,1452,3,3,7,Illinois
10/23/2023,10/23/2022,SO6008,810,1452,3,1,3,Illinois
10/23/2023,10/23/2022,SO6009,1840,1399,2,2,5,Washington
10/24/2023,10/24/2022,SO6010,1699,1397,4,1,4,California
10/24/2023,10/24/2022,SO6011,1643,1397,4,2,2,California
10/24/2023,10/24/2022,SO6012,144,1851,3,2,3,Tennessee
10/24/2023,10/24/2022,SO6013,1491,1456,4,1,1,California
10/24/2023,10/24/2022,SO6014,164,1254,4,4,3,Texas
10/24/2023,10/24/2022,SO6015,1094,1385,4,3,5,California
10/25/2023,10/25/2022,SO6016,257,1265,5,2,5,Florida
10/27/2023,10/27/2022,SO6017,1447,1555,2,1,3,New York
10/27/2023,10/27/2022,SO6018,495,1444,4,2,4,California
10/27/2023,10/27/2022,SO6019,446,1444,4,1,3,California
10/27/2023,10/27/2022,SO6020,1184,1351,5,2,1,Virginia
10/27/2023,10/27/2022,SO6021,879,1405,4,1,4,California
10/27/2023,10/27/2022,SO6022,734,1351,2,2,14,New York
10/27/2023,10/27/2022,SO6023,421,1351,2,1,7,New York
10/27/2023,10/27/2022,SO6024,353,1351,2,2,2,New York
10/27/2023,10/27/2022,SO6025,857,1351,2,1,2,New York
10/28/2023,10/28/2022,SO6026,1135,1304,4,3,6,California
10/28/2023,10/28/2022,SO6027,559,1304,4,2,3,California
10/28/2023,10/28/2022,SO6028,991,1304,2,1,5,New Jersey
10/28/2023,10/28/2022,SO6029,1425,1304,2,1,8,New Jersey
10/28/2023,10/28/2022,SO6030,1757,1304,2,2,3,New Jersey
10/28/2023,10/28/2022,SO6031,1209,1304,2,3,4,New Jersey
10/28/2023,10/28/2022,SO6032,597,1304,2,1,1,New Jersey
10/28/2023,10/28/2022,SO6033,652,1399,4,2,7,California
10/28/2023,10/28/2022,SO6034,840,1399,4,3,3,California
10/28/2023,10/28/2022,SO6035,509,1299,5,2,3,Florida
10/28/2023,10/28/2022,SO6036,377,1299,5,3,5,Florida
10/28/2023,10/28/2022,SO6037,1199,1299,5,1,2,Florida
10/28/2023,10/28/2022,SO6038,1164,1299,5,2,3,Florida
10/28/2023,10/28/2022,SO6039,1346,1636,3,1,4,North Carolina
10/28/2023,10/28/2022,SO6040,1255,1385,5,3,5,Florida
10/28/2023,10/28/2022,SO6041,881,1468,2,1,3,New York
10/28/2023,10/28/2022,SO6042,1831,1397,2,2,5,New York
10/29/2023,10/29/2022,SO6043,1261,1340,2,1,3,New Jersey
10/29/2023,10/29/2022,SO6044,569,1340,2,2,3,New Jersey
10/29/2023,10/29/2022,SO6045,1447,1324,3,2,5,Michigan
10/29/2023,10/29/2022,SO6046,1346,1591,4,3,1,California
10/30/2023,10/30/2022,SO6047,117,1280,3,1,2,Michigan
10/30/2023,10/30/2022,SO6048,403,1350,2,2,3,New York
10/30/2023,10/30/2022,SO6049,767,1350,2,3,5,New York
10/30/2023,10/30/2022,SO6050,1245,1313,4,1,2,California
10/31/2023,10/31/2022,SO6051,534,1383,2,3,5,Pennsylvania
10/31/2023,10/31/2022,SO6052,981,1304,4,2,7,California
10/31/2023,10/31/2022,SO6053,358,1336,5,1,6,Florida
10/31/2023,10/31/2022,SO6054,1559,1476,3,3,2,Oklahoma
10/31/2023,10/31/2022,SO6055,1356,1476,3,4,3,Oklahoma
10/31/2023,10/31/2022,SO6056,1264,1476,3,1,3,Oklahoma
10/31/2023,10/31/2022,SO6057,452,1476,3,2,3,Oklahoma
10/31/2023,10/31/2022,SO6058,1208,1672,4,5,5,California
11/1/2023,11/1/2022,SO6059,484,1375,5,3,2,Virginia
11/1/2023,11/1/2022,SO6060,340,1375,5,2,3,Virginia
11/1/2023,11/1/2022,SO6061,1717,1306,4,1,9,Texas
11/1/2023,11/1/2022,SO6062,763,1221,3,4,3,Illinois
11/3/2023,11/3/2022,SO6063,895,1268,3,2,2,Iowa
11/3/2023,11/3/2022,SO6064,463,1268,3,3,6,Iowa
11/3/2023,11/3/2022,SO6065,1270,1442,2,1,3,Washington
11/3/2023,11/3/2022,SO6066,1728,1732,4,3,2,California
11/3/2023,11/3/2022,SO6067,1588,1732,4,1,5,California
11/3/2023,11/3/2022,SO6068,1534,1732,4,2,7,California
11/3/2023,11/3/2022,SO6069,1648,1732,4,2,4,California
11/3/2023,11/3/2022,SO6070,891,1499,3,3,4,Kentucky
11/3/2023,11/3/2022,SO6071,259,1499,3,1,3,Kentucky
11/3/2023,11/3/2022,SO6072,1622,1499,3,3,5,Kentucky
11/3/2023,11/3/2022,SO6073,599,1499,3,2,1,Kentucky
11/3/2023,11/3/2022,SO6074,1782,1499,3,1,3,Kentucky
11/3/2023,11/3/2022,SO6075,254,1221,4,3,7,California
11/3/2023,11/3/2022,SO6076,1285,1221,4,2,2,California
11/3/2023,11/3/2022,SO6077,463,1221,4,1,12,California
11/3/2023,11/3/2022,SO6078,603,1221,4,2,3,California
11/3/2023,11/3/2022,SO6079,347,1221,4,3,2,California
11/3/2023,11/3/2022,SO6080,1341,1221,4,1,3,California
11/3/2023,11/3/2022,SO6081,1171,1221,4,1,3,California
11/3/2023,11/3/2022,SO6082,842,1299,4,2,2,Texas
11/3/2023,11/3/2022,SO6083,1609,1211,1,2,7,Oregon
11/3/2023,11/3/2022,SO6084,1868,1211,1,1,3,Oregon
11/3/2023,11/3/2022,SO6085,1094,1625,2,2,1,Pennsylvania
11/3/2023,11/3/2022,SO6086,443,1625,2,1,7,Pennsylvania
11/4/2023,11/4/2022,SO6087,743,1332,3,2,3,Kentucky
11/4/2023,11/4/2022,SO6088,1431,1399,2,3,3,Washington
11/4/2023,11/4/2022,SO6089,362,1582,4,1,7,California
11/4/2023,11/4/2022,SO6090,557,1293,4,1,4,California
11/4/2023,11/4/2022,SO6091,1066,1328,1,2,7,Oregon
11/4/2023,11/4/2022,SO6092,1015,1328,1,3,1,Oregon
11/4/2023,11/4/2022,SO6093,487,1328,1,2,3,Oregon
11/4/2023,11/4/2022,SO6094,1028,1328,1,3,3,Oregon
11/4/2023,11/4/2022,SO6095,594,1328,1,4,8,Oregon
11/4/2023,11/4/2022,SO6096,268,1328,1,1,1,Oregon
11/4/2023,11/4/2022,SO6097,159,1673,5,1,6,Florida
11/4/2023,11/4/2022,SO6098,676,1449,4,2,2,California
11/4/2023,11/4/2022,SO6099,714,1449,4,1,1,California
11/4/2023,11/4/2022,SO6100,798,1449,4,2,6,California
11/4/2023,11/4/2022,SO6101,471,1927,3,1,2,North Carolina
11/4/2023,11/4/2022,SO6102,1161,1927,3,2,10,North Carolina
11/4/2023,11/4/2022,SO6103,1774,1927,3,3,2,North Carolina
11/4/2023,11/4/2022,SO6104,1869,1306,4,4,2,California
11/4/2023,11/4/2022,SO6105,1437,1733,4,2,3,Texas
11/4/2023,11/4/2022,SO6106,493,1733,4,1,4,Texas
11/5/2023,11/5/2022,SO6107,1651,1631,4,3,5,California
11/5/2023,11/5/2022,SO6108,1583,1399,2,2,2,Pennsylvania
11/5/2023,11/5/2022,SO6109,1402,1385,4,1,8,Texas
11/5/2023,11/5/2022,SO6110,157,1385,4,2,3,Texas
11/5/2023,11/5/2022,SO6111,1547,1385,4,1,7,Texas
11/5/2023,11/5/2022,SO6112,803,1385,4,2,3,Texas
11/5/2023,11/5/2022,SO6113,1870,1385,4,1,5,Texas
11/5/2023,11/5/2022,SO6114,803,1347,3,1,5,Indiana
11/5/2023,11/5/2022,SO6115,412,1347,3,2,2,Indiana
11/5/2023,11/5/2022,SO6116,1577,1347,3,2,5,Indiana
11/5/2023,11/5/2022,SO6117,1457,1543,4,3,2,California
11/5/2023,11/5/2022,SO6118,337,1416,4,4,1,Texas
11/5/2023,11/5/2022,SO6119,1871,1270,2,1,4,Washington
11/5/2023,11/5/2022,SO6120,1571,1591,4,1,4,California
11/5/2023,11/5/2022,SO6121,1269,1591,4,2,2,California
11/5/2023,11/5/2022,SO6122,483,1591,4,1,3,California
11/5/2023,11/5/2022,SO6123,870,1231,5,2,2,Virginia
11/5/2023,11/5/2022,SO6124,1604,1231,5,3,3,Virginia
11/5/2023,11/5/2022,SO6125,1831,1231,5,2,5,Virginia
11/6/2023,11/6/2022,SO6126,1849,1671,4,1,2,California
11/6/2023,11/6/2022,SO6127,1201,1671,4,2,3,California
11/6/2023,11/6/2022,SO6128,1256,1275,5,1,2,Florida
11/6/2023,11/6/2022,SO6129,1776,1275,5,2,2,Florida
11/6/2023,11/6/2022,SO6130,1251,1275,5,1,2,Florida
11/6/2023,11/6/2022,SO6131,368,1275,5,2,2,Florida
11/6/2023,11/6/2022,SO6132,471,1776,4,4,3,California
11/7/2023,11/7/2022,SO6133,1486,1497,2,3,2,Washington
11/7/2023,11/7/2022,SO6134,464,1873,4,1,4,California
11/7/2023,11/7/2022,SO6135,351,1873,4,3,4,California
11/7/2023,11/7/2022,SO6136,1846,1873,4,2,2,California
11/7/2023,11/7/2022,SO6137,1424,1873,4,4,2,California
11/7/2023,11/7/2022,SO6138,1760,1795,4,1,3,California
11/7/2023,11/7/2022,SO6139,500,1468,3,2,3,Ohio
11/7/2023,11/7/2022,SO6140,1635,1306,2,1,4,New Jersey
11/7/2023,11/7/2022,SO6141,962,1777,4,1,2,California
11/7/2023,11/7/2022,SO6142,711,1347,2,2,4,Wyoming
11/7/2023,11/7/2022,SO6143,406,1521,2,1,4,New York
11/7/2023,11/7/2022,SO6144,1219,1521,2,2,3,New York
11/7/2023,11/7/2022,SO6145,837,1521,2,4,2,New York
11/7/2023,11/7/2022,SO6146,1046,1521,2,3,3,New York
11/7/2023,11/7/2022,SO6147,1745,1521,2,1,2,New York
11/7/2023,11/7/2022,SO6148,1715,1213,4,3,5,Texas
11/7/2023,11/7/2022,SO6149,1676,1213,4,1,3,Texas
11/7/2023,11/7/2022,SO6150,653,1244,4,2,3,California
11/7/2023,11/7/2022,SO6151,272,1582,4,2,2,California
11/8/2023,11/8/2022,SO6152,1763,1904,3,3,2,Kentucky
11/8/2023,11/8/2022,SO6153,629,1904,3,4,3,Kentucky
11/9/2023,11/9/2022,SO6154,239,1500,4,1,3,California
11/10/2023,11/10/2022,SO6155,1223,1455,4,1,7,California
11/10/2023,11/10/2022,SO6156,1324,1455,4,3,3,California
11/10/2023,11/10/2022,SO6157,434,1450,4,2,4,California
11/10/2023,11/10/2022,SO6158,1600,1450,4,2,5,California
11/10/2023,11/10/2022,SO6159,689,1787,5,1,7,Georgia
11/10/2023,11/10/2022,SO6160,589,1392,3,3,5,Ohio
11/10/2023,11/10/2022,SO6161,191,1392,3,2,3,Ohio
11/10/2023,11/10/2022,SO6162,450,1325,3,1,4,Ohio
11/10/2023,11/10/2022,SO6163,457,1325,3,4,7,Ohio
11/10/2023,11/10/2022,SO6164,1134,1325,3,2,2,Ohio
11/10/2023,11/10/2022,SO6165,1133,1325,3,3,3,Ohio
11/10/2023,11/10/2022,SO6166,1652,1325,3,1,4,Ohio
11/10/2023,11/10/2022,SO6167,866,1325,3,2,7,Ohio
11/10/2023,11/10/2022,SO6168,935,1325,3,1,1,Ohio
11/10/2023,11/10/2022,SO6169,1207,1325,3,3,7,Ohio
11/10/2023,11/10/2022,SO6170,1457,1325,3,1,7,Ohio
11/10/2023,11/10/2022,SO6171,348,1482,4,2,7,Texas
11/10/2023,11/10/2022,SO6172,1391,1866,3,2,2,Missouri
11/10/2023,11/10/2022,SO6173,310,1866,3,4,2,Missouri
11/10/2023,11/10/2022,SO6174,1255,1733,2,5,1,New York
11/10/2023,11/10/2022,SO6175,572,1733,2,3,3,New York
11/10/2023,11/10/2022,SO6176,1776,1370,4,1,3,California
11/10/2023,11/10/2022,SO6177,1872,1370,4,3,4,California
11/10/2023,11/10/2022,SO6178,120,1370,4,2,9,California
11/10/2023,11/10/2022,SO6179,470,1370,4,1,5,California
11/10/2023,11/10/2022,SO6180,1227,1370,4,3,4,California
11/10/2023,11/10/2022,SO6181,1157,1370,4,4,3,California
11/10/2023,11/10/2022,SO6182,1873,1370,4,1,5,California
11/10/2023,11/10/2022,SO6183,1753,1351,4,2,1,California
11/10/2023,11/10/2022,SO6184,1851,1844,4,2,1,California
11/10/2023,11/10/2022,SO6185,1545,1209,3,1,6,Ohio
11/10/2023,11/10/2022,SO6186,1351,1248,3,2,2,Oklahoma
11/10/2023,11/10/2022,SO6187,177,1248,3,1,2,Oklahoma
11/10/2023,11/10/2022,SO6188,576,1272,2,3,1,New York
11/10/2023,11/10/2022,SO6189,797,1272,2,2,7,New York
11/11/2023,11/11/2022,SO6190,1204,1440,2,1,3,New York
11/11/2023,11/11/2022,SO6191,552,1440,2,2,1,New York
11/11/2023,11/11/2022,SO6192,1092,1853,3,1,4,Illinois
11/11/2023,11/11/2022,SO6193,1451,1853,3,4,2,Illinois
11/11/2023,11/11/2022,SO6194,1068,1582,3,2,2,Michigan
11/11/2023,11/11/2022,SO6195,466,1528,4,1,4,California
11/11/2023,11/11/2022,SO6196,376,1362,5,3,2,Florida
11/11/2023,11/11/2022,SO6197,1813,1362,5,2,3,Florida
11/11/2023,11/11/2022,SO6198,264,1350,2,1,3,New York
11/11/2023,11/11/2022,SO6199,1571,1350,2,3,2,New York
11/11/2023,11/11/2022,SO6200,1293,1350,2,3,3,New York
11/11/2023,11/11/2022,SO6201,1044,1350,2,1,3,New York
11/11/2023,11/11/2022,SO6202,1562,1350,2,2,3,New York
11/11/2023,11/11/2022,SO6203,1346,1350,2,3,3,New York
11/11/2023,11/11/2022,SO6204,1874,1231,4,1,2,California
11/11/2023,11/11/2022,SO6205,713,1231,4,2,3,California
11/11/2023,11/11/2022,SO6206,925,1231,4,2,11,California
11/11/2023,11/11/2022,SO6207,279,1399,3,1,6,Indiana
11/11/2023,11/11/2022,SO6208,1270,1767,3,3,6,Illinois
11/12/2023,11/12/2022,SO6209,1051,1302,4,1,5,Arizona
11/12/2023,11/12/2022,SO6210,1597,1302,4,2,7,Arizona
11/12/2023,11/12/2022,SO6211,1204,1302,4,1,2,Arizona
11/12/2023,11/12/2022,SO6212,1678,1336,3,1,8,Indiana
11/12/2023,11/12/2022,SO6213,1274,1336,3,2,2,Indiana
11/12/2023,11/12/2022,SO6214,1514,1336,3,2,2,Indiana
11/12/2023,11/12/2022,SO6215,1270,1336,3,1,7,Indiana
11/12/2023,11/12/2022,SO6216,1397,1336,3,3,2,Indiana
11/12/2023,11/12/2022,SO6217,250,1313,3,2,7,Ohio
11/12/2023,11/12/2022,SO6218,153,1313,3,3,2,Ohio
11/12/2023,11/12/2022,SO6219,1096,1313,3,1,6,Ohio
11/12/2023,11/12/2022,SO6220,629,1313,3,2,9,Ohio
11/12/2023,11/12/2022,SO6221,1212,1313,3,1,2,Ohio
11/12/2023,11/12/2022,SO6222,1311,1363,4,2,3,California
11/12/2023,11/12/2022,SO6223,1782,1363,4,3,3,California
11/12/2023,11/12/2022,SO6224,1399,1353,3,4,6,Illinois
11/13/2023,11/13/2022,SO6225,965,1336,2,1,2,Washington
11/13/2023,11/13/2022,SO6226,240,1306,3,1,7,North Carolina
11/13/2023,11/13/2022,SO6227,1242,1503,2,2,1,Washington
11/13/2023,11/13/2022,SO6228,756,1450,2,1,7,Pennsylvania
11/13/2023,11/13/2022,SO6229,1375,1362,3,2,2,Illinois
11/13/2023,11/13/2022,SO6230,372,1238,2,1,5,New York
11/13/2023,11/13/2022,SO6231,405,1238,2,2,2,New York
11/13/2023,11/13/2022,SO6232,1125,1238,2,3,5,New York
